PC1,PC2,digit
-0.025313616,0.95143783,3
-3.5633574,1.424971,1
-0.9117596,-0.31641656,2
-1.0437576,1.8332465,8
5.308894,0.77165353,0
0.00843215,0.48414397,8
1.812252,2.884502,5
0.20037699,-2.4150763,9
0.3811922,1.948722,1
2.6009912,-1.4718324,4
-0.9027529,3.0016766,2
-0.70705414,0.15233666,0
2.0996504,1.9772724,2
-1.7989179,-3.1618462,7
4.2980614,0.055114783,0
-3.008236,1.7438554,9
2.6669884,0.6245643,0
-0.4160216,2.5612392,2
2.3583536,2.7526999,5
0.28926635,-0.35246763,7
1.7079339,-0.34028345,6
-1.2070539,-1.5574644,7
-1.7696319,-2.6003547,9
-2.8744104,0.8982074,4
-0.74621725,0.76281315,2
-1.4180435,0.9845464,6
-0.6978779,2.3657665,2
-0.3907659,-1.7657994,4
-2.2551794,-0.88027984,4
-1.1575834,0.45086795,8
1.4599719,-0.82508963,0
-0.17701864,-3.345426,4
-2.0066972,-1.7263584,4
-0.13719773,-1.1756598,5
-1.1872017,1.6053327,8
1.7681532,0.20235068,0
-1.2187881,-1.0242267,6
-0.18887377,0.0055597425,8
-0.5742452,-3.2528286,9
-0.11993885,0.96721625,8
2.9984913,2.9457092,5
2.7544308,1.0679747,6
-0.17025256,-3.5352263,9
3.1330395,2.0969253,0
-1.612364,-1.8422234,4
-0.08082461,-0.87298524,8
-0.7122936,-3.8688931,7
-2.71814,2.3790145,1
1.0546942,2.185041,3
-1.353184,-3.313799,4
2.3127265,1.0356694,5
-0.5191233,-0.6344475,8
3.4530811,0.7391006,0
-0.5267782,-2.4422612,9
-3.54492,1.569658,1
-0.5219896,-0.65154344,3
0.60175896,3.608882,3
1.4009991,-0.053204536,6
-1.068114,-2.623159,9
0.8635373,-1.3880984,8
-1.8125453,-2.1169524,7
-3.1296902,1.607439,1
2.8008308,1.3037093,0
4.2844133,0.53861403,5
-1.8782275,-1.6699512,7
-3.585219,1.5388825,1
-0.37348175,-3.074256,7
-1.3863425,0.5195581,5
0.08186841,3.3287683,2
-2.4598947,-2.2120738,7
-2.0931025,-2.242288,9
-3.3366861,0.9863994,1
-1.9624317,1.5030651,8
1.7627006,0.07633066,5
0.4203894,0.7519238,2
1.9870143,-3.1652303,4
-2.7855017,-0.9387269,9
0.85889316,-2.053148,4
-2.9845161,-1.5202305,7
1.8723493,-0.72031426,2
0.37770677,0.17424737,2
-0.47318316,2.0483856,3
1.47963,-2.5825143,4
-0.9192648,-2.9454846,9
-3.446106,2.7982616,1
0.34795094,-1.812001,9
-0.26377988,0.6054593,2
-3.5717902,2.6920896,1
-2.4982893,-1.3645859,7
2.1592197,-2.0273123,9
0.6830504,-2.1342316,4
-0.68831944,-2.5593987,4
0.049725056,-0.1995471,1
1.4869323,1.0121257,6
1.5866351,-3.1263819,7
-2.4567497,2.7340255,2
-2.1216874,-1.9220861,7
-0.3861084,-0.06593794,8
3.4443445,1.1405909,8
-3.6365962,1.4628848,1
-0.9671668,-3.592476,9
-1.8393604,-2.8957863,7
-2.9063883,0.7073302,1
-3.482437,1.4472016,1
-1.8032538,-2.3530788,7
0.9397254,2.4470878,5
-0.38119102,1.6209697,3
-0.5481622,2.776134,3
0.21343637,2.4264617,5
-3.9939232,1.6225873,1
-0.30361676,2.703734,3
-1.4459691,-2.7775707,7
2.0320983,-1.5862036,6
-3.0849059,0.82791716,1
-0.38519692,2.5336423,3
-1.3272427,-0.5913758,8
-2.6353137,-1.3457989,7
1.6699734,0.41005105,5
1.3480015,-2.0329661,9
4.99361,-0.6482781,9
0.9323945,1.2492663,0
2.6365118,1.9728621,0
-1.2554862,3.2932076,2
-1.6041522,1.4102975,8
-0.019729853,1.2637722,8
-0.25880766,-0.8682577,2
-0.00602746,-0.071319245,3
-2.60077,-1.5488818,7
-3.825963,1.8346912,1
0.15879679,3.0851192,3
7.229287,0.45446265,0
-0.9947754,3.481831,3
-1.9940293,-1.9975111,4
-1.8789419,-2.2063918,4
2.37463,1.7764237,3
-1.0367762,1.2628317,8
-1.3453012,-1.7981565,9
-1.2964624,1.5071752,2
-1.0462377,1.1583818,3
-0.8289561,-1.2477319,9
-0.6225252,-1.5108136,7
-3.679614,0.8701692,1
-3.5893736,0.9502144,1
-0.15604544,-2.1134157,7
4.6420174,0.87364346,0
3.551146,-2.5031857,4
-1.8344852,-0.82853055,9
1.6514492,-0.9159605,6
0.9454107,0.7919792,5
-0.6309104,-2.4922004,9
-3.754591,0.9036684,1
-1.9293553,-0.118884824,7
1.6894917,0.30061156,0
-1.4787575,1.8644255,2
2.6904917,0.3525201,0
3.197907,1.7305627,0
0.1898098,-3.281602,4
1.5011792,-1.713752,6
-1.5967858,-3.2700276,7
1.6425033,0.5704236,0
-1.4410557,-1.6345332,7
-3.5608444,0.9506378,1
-0.16135454,-3.4545631,4
1.190629,-0.6719825,6
0.79830146,-1.4890109,4
-1.5409197,-1.1767814,5
2.972683,-4.5460253,4
0.9980304,-2.5017872,9
-0.5824342,-1.6434183,9
-3.5788662,1.7496654,1
-0.92802286,-2.9126387,7
-1.8488067,-2.8039207,9
2.2138786,-0.7218251,5
-0.6877811,1.9095954,3
-2.3676662,0.2831748,3
0.3830459,-0.19621077,8
0.010974646,-0.62516284,2
1.226582,1.6055024,3
0.3156426,-0.97108877,6
0.78575873,5.2692547,2
-1.1784427,3.1296077,2
-3.4962463,2.137763,1
-2.9511745,0.5616462,1
-3.8559244,2.045763,1
-1.9858441,2.401404,1
-3.850222,1.6039897,1
0.1906941,-1.3648218,6
-2.8029337,-1.3115841,9
-2.2395377,1.8105844,8
1.3458428,-4.0435886,4
-0.43596578,1.8501725,3
-1.3164653,-2.0105567,7
-4.0305343,0.9526398,1
-1.1993225,0.86112064,6
-1.0893997,-2.464817,4
0.4809022,-1.1782244,5
2.2135406,0.9205551,0
3.4928384,-3.6276078,4
-0.8403795,-2.807313,7
-1.2733384,-2.8785286,4
-2.5624428,1.9332422,2
0.5746834,-1.8928839,4
5.535903,2.831273,0
-1.5857743,-1.1192002,7
1.6977043,1.4022708,0
-3.9789433,1.5165178,1
3.4076562,-1.4397836,9
-1.5224321,-1.8983915,8
0.5306983,1.4388297,8
-0.33286166,-1.3179175,6
2.4283528,-0.5063132,0
4.457659,-1.2457533,0
-1.238412,-2.2254477,4
-2.390215,-0.2358618,9
-0.12964678,1.2326591,6
0.7195718,0.1574555,8
-1.6599681,3.6630135,2
-0.2511804,1.8620163,2
-0.1479752,1.8363645,3
2.7159915,2.6757169,8
0.17842412,-1.9648873,4
2.5074234,1.2775693,8
2.9293308,0.19285792,2
-1.4994264,1.9333879,2
-2.5812435,0.46860826,1
-1.2826157,-3.255456,7
-0.34944272,0.51114786,5
0.23247266,-3.6723142,4
-0.5201187,-3.0325313,4
4.430174,0.8528723,0
0.63163424,-0.45058733,4
0.24326754,1.7549855,3
-3.0167654,1.5256727,9
-1.1682625,-3.3320198,7
0.12627077,-0.4603041,3
-3.6398578,2.4795694,1
2.767602,0.28344956,0
-3.574202,1.5331023,1
-2.0043025,2.0546575,2
2.2761335,2.5491781,5
-3.013357,0.0014123246,9
1.5266118,1.724259,2
-3.2521384,1.418036,1
2.6605968,0.14638443,0
-3.7164807,1.8730742,1
-0.9347167,1.3724831,8
1.7751889,-3.0796814,9
-3.0831664,0.18101043,1
-1.6537375,-1.3384024,6
0.58802056,-1.4319602,8
-0.9960451,2.4981275,3
-0.90290093,0.7295299,8
-1.7775581,-1.8324785,9
-1.0251827,1.8180888,3
1.2215066,0.46398777,6
-1.2295457,1.7590079,2
-1.5573541,1.3184102,8
0.85392165,2.867425,3
-1.8390268,2.7291985,2
-1.1603434,2.8425937,2
-2.5866554,0.94818485,1
3.5336204,1.588031,0
1.4766607,-2.0289698,4
-2.1749215,1.5924275,2
-2.1662974,-2.034393,9
0.78805494,4.4815903,2
2.6771555,-3.2455277,4
-1.9092814,0.11527382,3
-0.7053232,-2.7434883,7
-0.90408325,-3.7763076,9
-3.4598064,0.58572805,1
-0.4395404,-2.6093116,5
-0.6536093,4.264411,2
-2.311531,-2.0742345,4
-1.194584,-2.8301654,9
0.21505189,-0.107543945,0
0.2688067,1.6001207,3
-0.40108418,0.1441804,8
3.2927694,2.0356016,5
-1.939462,1.9251835,3
0.7453885,0.5662459,6
2.5990868,0.4640451,0
-2.3208663,-1.4749036,9
-2.0616782,-1.785785,4
0.24502015,-0.56297994,6
-2.0178297,1.8887235,2
0.6885762,-1.119647,5
2.6249352,-0.089280866,0
8.0606365,0.6582951,2
-2.599609,-2.0775433,7
1.6404696,-2.272472,4
2.2321262,-2.049035,6
-0.8741684,-0.7269496,6
-1.4088176,0.2293815,8
0.14510107,-0.99098915,6
0.82179046,-1.5112543,6
1.540029,-0.7246517,8
-0.72310734,-0.98365575,6
-2.4524345,-1.471386,9
-2.8714776,0.9245214,1
-2.4403446,-0.36796084,7
-0.6901436,3.5328093,2
2.0720525,0.012762524,5
1.1734815,-3.6684728,9
1.5796385,-3.1611705,9
1.4175191,0.23526782,0
-2.7434454,-0.78510135,7
-0.9154835,3.0260434,2
-1.6919559,-3.4985342,7
-0.84779644,-0.6944986,6
-2.8967514,-1.7002254,7
2.3128414,1.5287498,0
1.0542712,-1.3666358,6
-0.9030907,-0.29066607,5
-0.22218347,-0.9160196,2
1.5010247,-1.9679385,4
-2.8167763,-1.1080472,7
-0.8514209,0.70405626,2
6.4193344,-0.39721757,0
-0.4498484,-2.0118885,9
-0.51030064,-3.5828395,9
1.3719497,1.3953897,2
-0.6599088,0.09261665,2
0.1624875,-3.6667542,9
0.16928506,-2.5763073,4
-0.1719873,-2.1758924,4
-2.8894405,1.1078074,2
0.4478197,2.5292296,3
-0.6668477,2.5893202,3
0.9855311,0.54302037,2
-2.8933318,-0.073572956,1
1.1083746,-3.4334302,7
5.275484,0.29991698,0
-2.239028,-0.45466778,7
-1.5864538,-0.94043916,6
-0.77774644,-2.22718,4
-3.4783442,1.382141,1
-0.30561185,2.8774276,3
0.39662838,0.5474229,8
-2.2136235,0.75683546,7
-1.5666519,-1.2722331,4
4.00668,0.8861577,5
2.2155333,-2.179556,9
1.1969557,4.4841213,2
2.0679874,0.42587382,5
-3.7306385,0.8914919,1
-1.2926615,2.0125794,8
2.868156,-3.161046,7
0.71261215,1.1212252,3
-1.3680205,-2.1393561,7
-3.640711,1.5328333,1
-0.81175923,1.1682771,5
3.509017,2.7465873,5
4.0107055,0.38770983,0
-0.95688415,-2.3830485,9
-3.9242487,2.4563947,1
-1.2272952,-2.2362561,4
3.7343988,0.36086956,0
-2.741328,0.36644652,6
-1.7556007,0.26951316,3
0.73731613,1.2856773,3
1.1590047,0.20476836,6
9.065226,0.718028,0
-1.8742378,-1.9358202,4
0.0402236,-3.2200985,9
-1.7759863,-2.3625393,7
3.2889943,1.5796158,5
-3.6208258,0.8706782,1
3.1254067,0.56139934,6
-0.042230368,0.9966644,8
-1.6456424,-2.6124706,9
0.4898591,-0.17404976,5
-0.34632945,-1.1300355,5
-1.6023412,-1.810401,7
-0.835448,-3.218924,9
-0.75456667,0.8586753,3
0.68438363,1.3195903,8
-0.3919096,2.4440274,3
-1.4837171,-0.4286227,8
-3.748348,1.7100058,1
-0.7146368,0.4534186,5
0.60300183,2.8196993,3
1.4784546,-0.86287355,5
4.518476,-0.3353284,0
0.49911404,2.1007252,5
0.6951661,2.7950711,5
0.47895145,1.9303137,3
-1.1635399,0.32277417,8
-0.52454233,0.89558935,6
-2.5265763,-2.316121,7
-3.3123791,0.8677827,7
-0.21315908,-2.5308166,7
-1.7683355,1.3958677,3
-1.6066765,-3.3091516,7
1.8182764,1.62841,0
0.76826596,0.72515845,5
-0.5252471,-2.4878306,9
0.062386513,0.23386124,0
1.9107571,1.0411195,2
-1.5728556,1.693456,5
0.1392343,-0.5809721,5
-1.3734202,0.6635901,3
-3.5433593,0.47245586,1
-2.503901,-1.788253,7
-3.05424,1.1878934,7
-0.6340475,0.34556693,8
-0.19545984,1.1912625,6
-1.5030484,-0.3946747,5
-1.5394869,-0.87127596,9
-0.8584776,1.9117707,3
0.21931553,-0.19201174,8
-0.10378528,-3.3296304,9
0.22694778,1.4794843,5
-0.46338487,1.7587065,3
0.9805665,-2.0962014,7
2.4340038,-0.6976013,9
-3.972842,1.4570367,1
-2.497281,-2.0769863,7
5.5259256,1.908643,0
4.4736004,0.6465809,0
1.2338018,2.380238,3
-0.78220296,-3.7677078,7
-1.2736758,1.691533,2
-0.09435749,1.7456778,5
-1.991334,1.6209308,8
-3.4417582,1.6215,1
0.5362239,0.49900526,8
0.81638384,0.064348504,6
-1.0939819,2.4203,2
-1.0254521,-2.376462,9
0.2892115,2.389669,5
-1.475975,-2.1213264,7
1.7021079,1.3892379,5
-1.2733829,2.1202288,7
-2.5439577,1.0124533,8
1.1169419,-0.93553483,6
-0.23923445,0.62526816,2
-1.5112627,1.3243936,5
-2.973545,0.73203164,1
1.3103337,-2.701376,4
1.1825385,2.351294,8
-0.81483054,-3.2292495,4
-0.11606622,1.3469113,5
-2.1623821,0.5516233,8
0.64981985,3.5180092,3
4.129431,-0.27678764,0
0.8021605,1.1627972,6
1.6421309,-0.020941734,2
-2.812648,-1.7439345,7
-0.3660965,1.6692256,3
-1.5275398,1.0371569,3
-1.6315352,3.2079883,2
-3.5752072,1.8270835,1
5.586335,0.76740676,0
-1.7061414,-0.4626433,7
-0.3472333,2.094131,3
0.8300955,-2.1744118,4
1.2288914,-1.0913699,0
-0.7433369,2.1563897,3
-0.6362846,-2.3411255,9
-0.07045102,3.2658606,3
-1.9203831,-1.4057171,2
0.98104334,1.202929,8
1.0069673,-2.938984,9
3.9431558,1.9177284,0
0.10193586,1.5592518,3
-0.78672385,0.8162499,8
4.2847953,0.03326997,0
-1.2252791,-3.1518426,7
-0.66554976,0.766168,6
-0.19398499,0.3981682,5
-1.0723788,-2.294713,4
-2.8115869,-1.5983276,7
-1.60995,1.9719614,3
1.4183865,-0.7880199,9
7.638831,-0.593116,0
-1.5786066,0.03547056,8
0.3177135,1.3275758,6
-0.99747825,2.689242,2
2.2915444,-0.46821782,5
-2.148973,1.7147324,6
-3.8074713,2.1789927,1
3.072577,0.0043161362,0
3.818524,1.4164629,0
-1.9257525,-0.50734234,4
-2.4606743,-0.61231965,4
1.6338191,0.47123766,0
-3.7518344,1.9928676,1
1.7010903,0.7943432,2
-0.42048073,0.42079684,3
1.3891487,4.341135,2
-2.786627,0.28744656,7
-1.4566288,-2.8729272,7
-0.39267159,0.66913766,8
2.0392985,-0.11354966,5
-0.34717107,1.8480532,2
2.6597166,2.1001415,5
-0.8054831,-1.5886922,7
2.2801247,-0.70440274,6
-1.6204273,-1.5450779,9
-3.2833781,0.4558949,1
0.18119717,-2.665235,4
-3.6242478,1.336598,1
-0.981073,0.88871896,6
-1.8412396,-2.2537446,4
1.0187674,1.2045108,2
1.1939373,-2.5390353,4
-2.15213,1.261518,3
0.32183456,-0.69152534,5
-0.1978085,-3.3519297,4
-0.7993586,0.44156516,3
-0.6405065,-1.5838488,9
1.8187017,-0.2728694,5
2.1415834,0.66598284,0
-3.147621,1.0280114,1
-1.4536664,0.27930787,5
-1.7476208,0.17238119,3
-1.6141787,0.6929752,8
-1.7213148,-2.6441183,9
-3.723394,2.6204882,1
-1.6124878,-1.8712065,9
0.36789584,-0.52532816,7
-0.23233342,-2.4358673,9
-0.041144133,-1.6901441,5
-2.1700482,-0.5405201,5
-2.0995574,0.5006263,2
-1.6306937,-1.9589658,7
-0.29737878,-2.8449717,4
3.7789493,-1.8049971,6
2.9908018,0.51787263,0
-3.310372,0.8640883,1
-1.6123513,0.2741223,1
-3.269993,0.76719457,1
4.256886,1.4840964,0
-2.0064309,-0.8685032,4
-0.7556946,-1.1244265,4
-1.7490777,-1.6003296,7
0.47763705,-0.637494,6
-0.17691922,3.3155136,3
1.4634671,-0.48398557,0
5.2622156,1.3233808,0
-1.1382507,-2.003765,4
1.2878971,3.2679987,3
4.334119,1.5223591,0
1.259459,-1.7580261,6
-3.0920362,2.867834,1
-2.1957088,-1.9706008,9
-0.3714285,-0.2772026,6
-2.554154,0.48822528,1
-1.4395064,2.2533884,3
-0.3265388,1.3838345,8
-3.7294564,2.2399874,1
1.1751766,1.3530424,2
2.6511388,1.5454013,5
3.1345744,-0.6808289,6
-1.6924318,0.9601233,2
-1.9205081,-0.6326258,7
-0.26617098,0.93041927,3
-1.9238789,0.024684004,6
2.5250564,0.20354119,0
-3.3705618,2.838201,1
-1.0234753,-1.8958,9
-1.4901793,-1.2396736,7
1.6308699,-1.0022457,6
2.2227616,-0.3699427,6
-2.080459,-0.15199293,8
-2.7570167,-0.7391829,9
0.47788048,0.7546024,2
-0.029912233,-2.303855,9
-1.9752457,-0.44795066,5
-0.6934893,-1.1787491,8
-0.42565227,2.4411588,3
-3.4675589,2.3560586,1
8.451341,0.14287959,0
0.91147614,0.5449602,0
1.8802581,-2.11661,7
-0.71133685,1.643096,6
1.8682117,1.483799,6
1.3112874,-0.8210402,2
-2.7087035,2.1624274,1
3.2171893,-1.2735763,6
-1.6432722,-2.036864,9
-0.11461258,2.051197,3
-3.3764896,0.89640605,1
3.2994137,1.375034,8
0.31724167,-1.0661187,6
-3.0167544,0.500102,9
4.3966894,0.3423114,0
-0.3302338,0.36180153,6
3.0104728,0.3909784,0
3.5836506,0.4229496,0
4.960725,0.9680064,0
-1.1516396,-0.078854226,6
-1.4517033,2.5676022,3
1.1845503,-0.86363626,5
-1.1259705,-2.6579957,9
0.73155165,-0.4292845,3
-2.5422935,-1.1476682,4
-2.3579445,1.3225788,5
2.7415833,0.10788578,5
1.2332544,1.2627541,8
1.1975179,0.51630497,5
-1.7626485,1.6465571,3
2.4952292,1.195301,0
-0.24108028,-1.253225,4
4.092718,0.3594792,0
4.137079,2.2822042,2
0.16034389,-3.4438133,9
2.8470793,0.36289334,6
-1.9021413,1.6639323,8
-0.16199493,0.542004,2
0.38606334,3.1452641,3
-3.3352964,0.7669224,1
2.1597962,0.8185445,2
-3.5698006,1.3877132,1
-2.9093857,2.3352737,1
0.55751705,-1.4591992,5
3.070456,-0.6545129,6
-1.0333532,-2.6377149,9
-1.7227856,0.26488945,8
0.9748082,-0.09498576,0
1.0107541,0.057054706,6
-1.3998239,0.49352908,6
2.322207,-1.9331821,5
0.23311877,-0.477515,5
-0.18484783,2.6166067,3
1.5584846,-0.025746819,8
4.7030025,-1.4994597,6
6.65102,3.2744436,2
-2.9948168,0.62634563,1
-1.1423577,-2.0784712,4
1.0454912,-2.6540923,5
-1.315725,-2.5116372,4
0.61730003,2.6356926,3
-1.596264,-2.8000169,7
-0.7409687,1.2723426,8
3.1607728,1.543006,5
2.4390798,-1.3511761,0
-0.8163445,-1.0186301,9
-0.16797304,2.9724412,3
1.7357416,0.86573094,5
-2.4910808,0.06695713,1
-3.458153,2.334365,1
7.811471,-0.0048072115,0
0.31029654,-3.157906,4
-0.9990847,-3.0689611,4
-1.2287631,-1.486804,7
3.2407503,-0.06407379,0
-3.303389,0.92675924,1
-2.75885,-1.3738558,7
3.3700218,-0.2450014,0
-2.0763035,0.24905306,1
1.0751162,0.32486045,6
-3.620641,0.415792,1
0.021754503,-3.8382845,4
0.2325654,-0.44757977,5
2.6329226,-0.91736346,6
2.7360106,-0.17559478,6
0.5846243,2.1910043,5
0.9022839,-1.9912894,7
1.8163805,1.9477388,8
-0.9215441,-1.8740445,4
-1.739907,-0.92412806,4
-0.9017687,-3.3836842,7
-0.35672617,3.5696049,2
1.5344868,1.6113676,5
-1.3068597,2.4571538,3
-2.1747272,-1.8199313,7
5.8060303,1.965053,0
0.16363811,-1.7922533,7
-1.8603511,-3.1406903,7
2.065136,-3.865385,9
0.4343903,-0.556257,6
-0.7970195,-2.5371265,4
-0.069010735,2.3554497,2
-0.7137625,-0.23547335,8
1.7341619,1.5896696,5
0.546026,-2.9473095,7
-0.9549501,3.0255003,8
0.07956529,1.1192465,3
-2.0266633,-2.662508,9
-1.5906645,1.9176142,5
-1.2959207,0.8277499,8
0.5666797,-3.1308584,9
-1.0493518,-1.6485329,9
-0.70933604,1.1006907,8
2.430697,0.37243035,6
-2.651933,0.9554399,2
-2.4629736,1.6077361,8
-2.1371195,-0.7702303,9
1.8263912,1.026276,2
-1.0914774,1.3235655,3
-1.4896398,-1.333903,6
-3.3487995,0.68718374,1
-3.3003497,1.2656962,1
0.96170354,2.126616,8
-0.2981925,-2.4814649,9
-0.3796327,1.5667508,3
1.1108704,-3.020455,4
3.8084364,1.1588739,0
-1.0874499,-2.7397661,7
-1.6506752,-2.3696508,9
2.7322845,0.2734807,6
-1.0750687,-2.0806704,4
-3.1994534,1.8622314,1
-0.25271106,-1.6314752,4
-4.0661783,1.7655107,1
1.2826848,3.0038471,3
0.016204357,-1.6924078,4
1.1347098,-3.2951913,9
-0.7077806,2.084073,3
-3.3565977,1.8726685,1
0.18674564,-2.434229,4
-2.387624,-2.5103269,7
-2.48855,0.043951653,7
1.6436577,-1.9859605,4
-2.0693982,-1.7361288,7
-0.7117996,2.1484885,2
0.4773004,-3.912696,9
1.101798,2.7884107,3
3.1844091,0.5139247,0
0.92802787,1.1596185,8
3.035223,2.064817,8
-1.02213,0.4966917,8
-1.5593442,-2.6411314,4
4.076035,1.4107538,0
2.165391,-1.6737771,4
-3.1034772,-0.44260117,4
-2.025198,0.21538046,1
2.5906172,2.7176576,5
0.940917,0.860556,2
-1.993588,0.42165744,8
2.130077,1.8375072,3
-0.15003681,-1.9102459,4
1.3910189,-2.100089,9
-1.12888,0.6108324,5
0.4668131,1.3677378,2
-1.8721956,1.7343059,8
-3.596726,0.9263616,1
0.7058201,0.064044714,5
-1.6011715,-0.67971903,3
-2.2347865,-0.9762481,7
-2.8177073,-1.5989578,9
-1.7248797,-1.3196015,4
1.8964028,0.31166154,2
-0.9348674,-1.1386086,5
-0.6130085,-1.4496468,6
0.17282748,1.7198503,3
1.016603,0.22507134,5
-2.7099,-1.6136798,9
-0.8895526,1.6773837,3
-1.1202327,-0.17548475,5
-1.1640315,-2.5721512,9
-0.569679,-0.059272397,3
-3.6407676,2.7482429,1
1.3459172,-2.968759,9
-2.3968513,0.85670114,5
-0.977335,1.0278562,3
1.4992242,1.6020418,0
0.34904385,0.39981738,6
-0.435333,-2.0271015,9
-0.68098116,-0.39414686,8
1.2939663,-2.6285257,4
1.7933192,0.04148131,0
-0.6940944,-1.1440647,4
1.7297697,-2.2461324,9
0.0096719265,4.6443114,2
0.23393655,-3.4203854,9
4.4186707,0.73671603,0
-3.2922013,1.167561,1
1.2350664,1.2511983,0
-2.423378,-0.06965784,3
-1.9064232,2.7638845,1
-1.4153439,-0.50117123,6
1.6399312,1.5849389,5
-2.0613341,1.3897837,8
-3.731166,1.9885932,1
1.0868607,1.1415617,5
2.7939568,3.7133908,3
0.18192673,-0.1907767,3
1.5273285,1.2855294,0
1.6809573,2.4476323,3
0.44613123,1.3573644,5
-2.1185236,1.4101803,5
-1.3039443,-1.8786938,9
-0.93058825,-0.37459856,2
-0.409719,-0.5372181,8
-1.9536347,-1.2428709,7
4.161829,0.70671034,0
1.5371194,-2.6276927,4
-1.519409,-1.3651775,9
-3.7797961,1.3204156,1
-0.7047751,-2.727942,9
-1.4548463,-3.1092124,7
-1.0630584,-2.597351,7
-2.461586,0.5915357,5
-0.22023177,-0.019735701,5
-0.65332556,3.2961068,2
5.4123173,-0.9672425,0
0.7992351,-2.8509803,9
-3.603567,2.4312716,1
0.5378721,0.80838996,8
2.3049245,0.85489804,6
1.8095918,5.4067955,2
-0.54782796,2.001628,3
-1.8487071,-1.7494357,9
1.4459023,-0.49293277,6
0.72359943,0.6341357,2
-3.432225,1.3513031,1
-0.2999184,-2.7418709,9
-3.4723659,0.8256622,1
-1.7011544,1.2457954,3
-0.39864063,-0.20811051,5
-1.2764801,0.21941254,5
2.9604049,-0.20693424,0
-2.322785,1.3444242,3
1.3075843,-2.741033,8
-0.20839643,0.639427,3
-0.82844114,2.7178226,3
-0.7290611,-2.1146617,7
-1.0714543,-0.8095385,6
-0.4827931,-0.165519,6
3.5305386,1.5861338,0
-3.6827345,0.8622064,1
-0.6949544,-2.0184414,4
3.5384974,-0.020894982,0
-0.4802842,1.044014,6
-0.9319236,-1.7806133,9
-1.9864423,0.9916034,8
-3.2285922,0.40999642,1
0.048849583,2.3659887,2
-3.1977465,1.0441427,9
-0.32112193,-2.1728392,9
-0.25842,0.36656368,5
-0.695596,-2.7949414,9
-2.8935938,-0.7432728,7
-1.7335265,1.2539393,3
0.87127185,-1.3088366,7
-1.4632866,-0.084785745,8
4.424497,1.548316,0
-3.4910216,1.0019093,1
0.47344565,2.494104,3
5.7415485,-0.048098676,0
-1.2723281,-2.5749054,4
0.043058157,1.2763865,6
-3.8089356,1.39973,1
1.6495166,1.5475801,0
0.5428045,-0.43255126,2
1.3965678,-1.0532684,5
2.0104465,2.6528711,8
1.0855198,-2.027305,4
0.73263097,-3.2099414,4
-3.4042654,1.8452656,1
-3.7801535,1.7521572,1
1.4028687,-0.6225665,5
-0.547209,-2.226501,4
-1.6454648,-0.17598835,6
1.1638851,-1.1237788,6
5.8887663,2.119132,0
1.3444905,-1.0993155,6
-0.28301477,-4.1198416,9
-0.41743016,-0.76988417,2
0.9016392,-0.5682457,6
3.3096561,1.4460028,2
-0.6682,-2.685872,7
-3.1907353,0.2736816,1
-2.557579,-2.2320895,7
-1.3090003,-2.3802042,9
0.6011517,-3.0887327,4
2.4288197,1.7218333,0
4.7211223,1.4272038,0
-0.03127098,3.2388253,3
-1.4729122,1.2752273,8
-0.954679,4.3057775,2
0.026170254,0.23917064,2
-1.0940856,2.6675081,3
-3.7115152,2.0271897,1
-1.3032947,1.1935554,6
4.631496,0.89870244,0
1.5387893,0.63632876,5
-1.6168766,-2.7699447,7
-2.9162707,-0.14243679,7
1.2461772,-2.6821508,9
0.3270595,-0.19206497,2
2.1305842,-0.31506106,6
-2.5452843,-1.6780977,7
-2.8291557,-0.38796535,9
-2.2789345,-0.57474124,7
-1.2532605,2.5014296,8
-0.26826787,1.8458651,6
-0.5975034,2.0583305,8
-2.5309184,0.63154924,8
-0.7987926,-2.5922685,4
0.9530573,-0.47295418,6
-0.75842166,1.4145012,8
0.5404012,-1.5981904,4
-3.5709538,0.54117393,1
0.062093496,0.10084584,2
-1.1363316,1.0809588,8
0.52635694,1.5366834,1
-0.99995375,2.3015523,3
0.9063227,-2.461522,9
0.77115464,-3.753467,4
1.6941128,0.3323943,0
-2.4670737,0.30222112,3
-1.3205346,-3.44727,7
-0.99210083,2.3285704,3
0.8930445,1.6280118,2
-0.6468096,1.8373872,3
0.8124945,1.8901664,3
-1.1147768,-3.1586857,7
-0.14992023,1.9072783,3
-2.1560857,-1.3782051,4
4.2544303,-1.6648273,0
0.551445,-0.47525322,6
-1.9931831,2.354292,2
4.0419807,-0.63283825,0
1.246129,0.7986244,8
-3.655692,2.0902247,1
0.568315,1.8358529,5
-1.0555521,2.113564,3
0.72158885,0.21701494,5
-1.5123854,-0.89282715,4
-3.4897974,1.8549436,1
-0.74535227,-3.5467153,7
-2.7334862,2.3304586,1
0.38800144,0.37884519,5
0.8631251,-3.7070208,7
-1.1238686,0.87708306,5
-2.1704328,-1.9658282,7
-1.5182476,1.3077856,3
-0.61308146,0.18538275,2
-0.15230393,3.5613174,2
1.5038533,-4.612038,7
-0.6242807,1.181378,3
-2.6348207,-0.50872433,7
1.2189894,0.9471501,3
-1.3089068,-2.3480992,7
1.0879364,0.44950092,8
-1.2744678,-0.9133573,5
0.4347465,-1.3469546,4
-2.192221,0.09870891,5
0.45496368,2.5361738,2
-2.1911736,-0.8305089,5
1.295805,-0.41263378,6
2.3215103,-0.6796395,5
3.4155817,5.05875,3
